id,title,creator,issuance,publisher,contributor1,contributor2,contributor3,contributor4,contributor5,subject1,subject2,subject3,subject4,subject5,description1,description2,description3,description4,description5
mdp.39015008483136,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015034349368,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015028735994,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015013108942,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015013095545,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015028517335,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015038071323,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015012187467,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015038071315,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015014448578,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
mdp.39015019369720,Polnoe sobranie sochineniĭ v tridt͡sati tomakh,"Dostoyevsky, Fyodor",1972,"Izd-vo ""Nauka,"" Leningradskoe otd-nie","Bazanov, V. G.",,,,,,,,,,On leaf preceding t.p. (all vols.): Akademii͡a nauk SSSR. Institut russkoĭ literatury (Pushkinskiĭ dom),Includes bibliographical references and indexes.,"Khudozhestvennye proizvedenii͡a:t. 1.Bednye li͡udi ; Povesti i rasskazy, 1846-1847 --t. 2.Povesti i rasskazy, 1848-1859 --t. 3.Selo Stepanchikovo i ego obitateli ;Unizhennye i oskorblennye --t. 4.Zapiski iz mertvogo doma --t. 5.Povesti i rasskazy, 1862-1866 ;Igrok --t. 6-7.Prestuplenie i nakazanie ;Prestuplenie i nakazanie : rukopisnye redakt͡sii --t. 8Idiot --9.Idiot : rukopisnye redakt͡sii ; Vechnyĭ muzh ; Nabroski, 1867-1870 --t. 10.Besy --t. 11.Besy : glava ""U tikhona"" : rukopisnye redakt͡sii  --t. 12.Besy : rukopisnye redakt͡sii ;Nabroski, 1870-1872 --t. 13.Podrostok --t. 14-15.Bratʹi͡a Karamazovy ;  Bratʹi͡a Karamazovy : rukopisnye redakt͡sii --t. 16.Podrostok : rukopisnye redakt͡sii --t. 17.Podrostok : rukopisnye redakt͡sii ; Nabroski, 1874-1879 --Publit͡sistika. Pisʹma:t. 18.Statʹi i zametki, 1845-1861--t. 19.Statʹi i zametki, 1861--t. 20.Statʹi i zametki, 1862-1865 --t. 21.Dnevnik pisateli͡a, 1873 ; Statʹi i zametki, 1873-1878 --t. 22.Dnevnik pisateli͡a za 1876 god, i͡anvarʹ-aprelʹ --t. 23.Dnevnik pisateli͡a za 1876 god, maĭ-okti͡abrʹ --t. 24.Dnevnik pisateli͡a za 1876 god, noi͡abrʹ-dekabrʹ --t. 25.Dnevnik pisateli͡a za 1877 god, i͡anvarʹ-avgust --t. 26.Dnevnik pisateli͡a : 1877 senti͡abrʹ-dekabrʹ--1880 avgust --t. 27.Dnevnik pisateli͡a, 1881 ; Avtobiograficheskoe ; Dubia --t. 28, kn. 1.Pisʹma, 1832-1959 --t. 28, kn. 2.Pisʹma, 1860-1868 --t. 29, kn. 1.Pisʹma, 1869-1874 --t. 29, kn. 2.Pisʹma 1875-1877 --t. 30.Pisʹma, 1878-1881.",Mode of access: Internet.,
